ID_code	V1	V2	V3	V4	V5	Location	Lat	Long	Elevation	Location.description	Notes	Alex.GPS.point	Collector	Avg.Temp	Julyhigh	Julylow	JulyPrecip.mm.	GroupName	Group	QubitPCR.Conc	Ext.Qubit.conc.	Ext.260.280	Ext.260.230	Volume.to.pool.1	Leaf_date	Weight.of.sample..mg.	Numb.leaves	Leaf_weight	Sampling.Notes.y	DOY	Date	Flowering.date	Pop.x	Id	Pop_shift	Lat_shift	Long_shift	LocationName	Ice_time	O.HOM.	E.HOM.	N_SITES	F	INDV	N_DATA	N_GENOTYPES_FILTERED	N_MISS	F_MISS	PC1	PC2	PC3	PC4	PC5	PC6	Pop.y	Pop	map_colours_5g	Max_Admix_Group	lon_shift.utm	lat_shift.utm	lon.utm	lat.utm
PopCR_1	1e-05	1e-05	1e-05	0.662637	0.337333	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	67	174	NA	NA	3.731343284		NA	NA	NA		183	July22017	NA	CR	1	CR	70.4844	-68.5131	ClydeRiver	10.5	7356	7373.9	10496	-0.00572	PopCR_1	9285	0	33	0.00355412	-0.0136581778522579	0.0165216454635317	0.0160650593917219	0.0795135517657364	0.00393645506915008	-0.0104505108667982	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_2	1e-05	0.021234	1e-05	0.566436	0.41231	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	60.4	98.4	1.61	1.25	4.139072848	2018-03-07	24	36	0.666666667	duplicate	183	July22017	NA	CR	2	CR	70.4844	-68.5131	ClydeRiver	10.5	7224	7350.8	10463	-0.04074	PopCR_2	9285	0	42	0.00452342	-0.0132537032314139	0.0148870948629586	0.00753785956623793	0.0678338927286332	0.0039487952272569	-0.0152084482052667	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_4	1e-05	1e-05	1e-05	0.639868	0.360102	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	57.6	97.2	NA	NA	4.340277778		NA	NA	NA		183	July22017	NA	CR	4	CR	70.4844	-68.5131	ClydeRiver	10.5	7366	7364.5	10485	0.00046	PopCR_4	9285	0	26	0.00280022	-0.0139966778591781	0.0185965928002847	0.0118265632267877	0.0830391805548899	0.00987458120200785	-0.0135127574941669	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_5	1e-05	0.015983	1e-05	0.509825	0.474172	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	80.4	83.4	1.83	1.59	3.109452736	2018-03-07	24	28	0.857142857	duplicate30mg	183	July22017	NA	CR	5	CR	70.4844	-68.5131	ClydeRiver	10.5	5739	7386.4	10515	-0.52658	PopCR_5	9285	0	2	0.000215401	-0.0138543074970025	0.0182221696335557	-0.000903452925810748	0.0732793845915071	0.011682450211019	-0.018090426978017	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_7	1e-05	0.045852	1e-05	0.507722	0.446406	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	54.8	100	NA	NA	4.562043796		NA	NA	NA		183	July22017	NA	CR	7	CR	70.4844	-68.5131	ClydeRiver	10.5	7372	7356.5	10474	0.00497	PopCR_7	9285	0	57	0.00613893	-0.0135157363091182	0.0175187578586304	0.00171838451519866	0.0548631366137645	0.00339018953701204	-0.0212089707709749	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_9	1.9e-05	1e-05	1e-05	0.587705	0.412257	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	84	260	NA	NA	2.976190476		NA	NA	NA		183	July22017	NA	CR	9	CR	70.4844	-68.5131	ClydeRiver	10.5	7091	7349.9	10461	-0.08321	PopCR_9	9285	0	53	0.00570813	-0.0129043436535404	0.0141898773827591	0.00547418866827423	0.0740638837710157	0.00555835248825897	-0.00797328003582493	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopDEN_15	1e-05	1e-05	1e-05	0.030068	0.969902	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	76	198	NA	NA	3.289473684		NA	NA	NA		212	July312017	NA	DEN	1u	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7855	7834.4	11108	0.00631	PopDEN_15	9285	0	86	0.00926225	-0.0116458401913541	0.00594885453399607	-0.0668959949250583	0.00363084097049718	0.011679131677378	0.054143849552794	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_1	1e-05	1e-05	1e-05	0.028638	0.971332	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	79.4	17	1.85	1.33	3.14861461	2018-02-06	21	15	1.4		212	July312017	NA	DEN	1	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7854	7839.5	11116	0.00442	PopDEN_1	9285	0	73	0.00786214	-0.0113625859300662	0.00447098217743627	-0.0619139690622768	0.000437740278659221	0.00768692099513441	0.0402652147209191	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_2	1e-05	1e-05	1e-05	1e-05	0.99996	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	75.6	95	1.63	1.07	3.306878307	2018-02-06	22	21	1.047619048		212	July312017	NA	DEN	2	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7250	7842.5	11127	-0.18039	PopDEN_2	9285	0	51	0.00549273	-0.0111019487397777	0.0074310301601111	-0.0783501003297567	0.000489247573295383	0.0105768821225431	0.0621311019306865	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_2u	1e-05	0.001017	1e-05	0.040344	0.95862	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	38.2	280	NA	NA	6.544502618		NA	NA	NA		212	July312017	NA	DEN	2u	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7816	7874.6	11161	-0.01782	PopDEN_2u	9285	0	28	0.00301562	-0.00997577988110927	0.00616971738613219	-0.0563871832464222	0.000256276915731559	0.0116910581477452	0.0455136175921595	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_3	1e-05	1e-05	1e-05	0.016738	0.983232	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	69	25.4	1.81	1.22	3.623188406	2018-02-06	21	22	0.954545455		212	July312017	NA	DEN	3	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	8021	7832.9	11103	0.05753	PopDEN_3	9285	0	71	0.00764674	-0.0111611419334037	0.00475574404016882	-0.0680230511539644	0.00549553155873329	0.0102209998108237	0.0490328676099581	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_3u	1e-05	1e-05	1e-05	0.007092	0.992878	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	53.4	296	NA	NA	4.68164794		NA	NA	NA		212	July312017	NA	DEN	3u	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	6097	7897.2	11196	-0.54572	PopDEN_3u	9285	0	4	0.000430802	-0.0115200471270574	0.00379222845814723	-0.087059526807409	0.00387674629843197	0.0142728479579144	0.0623914972430787	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_4	1e-05	0.013362	1e-05	0.008638	0.977979	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	64.4	55.8	1.61	0.89	3.881987578	2018-02-06	21	21	1		212	July312017	NA	DEN	4	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7649	7869	11154	-0.06696	PopDEN_4	9285	0	31	0.00333872	-0.0117600918208348	0.00821007404013659	-0.0625479709135418	-0.000751617229820413	0.0111970557400066	0.0422733465762351	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_4u	1e-05	1e-05	1e-05	0.032169	0.967801	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	63	236	NA	NA	3.968253968		NA	NA	NA		212	July312017	NA	DEN	4u	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7469	7883.6	11176	-0.12592	PopDEN_4u	9285	0	20	0.00215401	-0.0110827837189403	0.00516602498559672	-0.0634101021338987	0.0050508164606787	0.00998107079560452	0.042914136673265	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_55	1.4e-05	1e-05	1e-05	1e-05	0.999956	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	77.8	284	NA	NA	3.213367609		NA	NA	NA		212	July312017	NA	DEN	5u	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7720	7831.6	11110	-0.03404	PopDEN_55	9285	0	69	0.00743134	-0.0117094725972439	0.00578695850116304	-0.0679168223628162	0.0039232708236413	0.0168063449499069	0.0543348479738891	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDEN_5	1e-05	1e-05	1e-05	0.029364	0.970606	Denali	63.0769167	-146.2230278	1022	Coll#1193		NA	MichaelMoody	7	NA	NA	NA	AK2	Alaska	71.2	105	1.55	0.83	3.511235955	2018-02-06	24	33	0.727272727		212	July312017	NA	DEN	5	DEN	63.0769167	-146.2230278	DenaliAlaska	12.5	7729	7858.2	11140	-0.03937	PopDEN_5	9285	0	49	0.00527733	-0.0100716726839848	0.00423033893156679	-0.0646481907753223	0.0029817795325514	0.0100749409634417	0.0503670943294988	PopDEN	DEN	deepskyblue	V5	-1655723.18737297	2475441.39620585	-1655723.18737297	2475441.39620585
PopDLG_10	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	60	204	NA	NA	4.166666667		NA	NA	NA		180	2017-06-29	175	DLG	10	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2836	3495.3	5387	-0.34851	PopDLG_10	9285	0	35	0.00376952	-0.0143134036950214	0.024278943572131	0.073711440841562	0.117923266965111	0.0106861839707806	0.0210715872711467	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_11	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	61.2	222	NA	NA	4.08496732		NA	NA	NA		180	2017-06-29	175	DLG	11	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2289	3507.1	5404	-0.64215	PopDLG_11	9285	0	18	0.00193861	-0.0144888119288166	0.0262552834062516	0.0830918909593615	0.127179035139569	0.0135655394773527	0.0260093614533022	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_12	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	50.8	192	NA	NA	4.921259843		NA	NA	NA		180	2017-06-29	175	DLG	12	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2319	3499.7	5392	-0.62394	PopDLG_12	9285	0	15	0.00161551	-0.0147572721592832	0.0264525288854916	0.0837970801484756	0.129895466629922	0.0129848486431121	0.0259560932375083	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_13	1e-05	0.038816	1e-05	0.961154	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	30.2	54.8	1.47	0.73	8.278145695	2018-03-07	23	21	1.095238095	duplicate	180	2017-06-29	175	DLG	13	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	1996	3514.6	5414	-0.79949	PopDLG_13	9285	0	0	0	-0.0146603882581189	0.0245085245901201	0.0788338615403082	0.111561038328249	0.00989439972101628	0.0251670191096765	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_14	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	57.4	138	NA	NA	4.355400697		NA	NA	NA		180	2017-06-29	175	DLG	14	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2330	3508.6	5405	-0.62147	PopDLG_14	9285	0	14	0.00150781	-0.014618180739145	0.0258278310005226	0.0835995266622917	0.130751775905994	0.0120153038987929	0.0252036564089434	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_16	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	74	198	NA	NA	3.378378378		NA	NA	NA		180	2017-06-29	175	DLG	16	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2287	3499.2	5392	-0.6404	PopDLG_16	9285	0	13	0.00140011	-0.0145467874399671	0.0265095350596323	0.0827056682691799	0.130272205952224	0.0138612231349431	0.0270259020070271	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_17	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	55.4	252	NA	NA	4.512635379		NA	NA	NA		180	2017-06-29	175	DLG	17	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2308	3502	5396	-0.63045	PopDLG_17	9285	0	11	0.00118471	-0.0147142868650977	0.0263121734647636	0.0823240279608336	0.129077984812324	0.0129963537954843	0.0264234619278196	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_7	1.5e-05	1e-05	1e-05	0.999955	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	41.8	65.2	1.77	1.17	5.980861244	2018-03-07	24	23	1.043478261	duplicate	180	2017-06-29	175	DLG	7	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2350	3507.3	5403	-0.61045	PopDLG_7	9285	0	12	0.00129241	-0.0145692574613257	0.0260936389755765	0.0824702970112159	0.129492925766888	0.0130393009660863	0.024505213587322	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_8	1e-05	1e-05	1e-05	0.99996	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	64	280	NA	NA	3.90625		NA	NA	NA		180	2017-06-29	175	DLG	8	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2336	3502.8	5396	-0.61633	PopDLG_8	9285	0	15	0.00161551	-0.0147218917575848	0.0270279382801154	0.0848512884106555	0.13146306969106	0.0137277923367521	0.0268650637117618	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDLG_9	1.4e-05	1e-05	1e-05	0.999956	1e-05	Lyngmarksfjeld	69.2703	-53.5635	390			NA	PerMolgaard	6	NA	NA	NA	GREEN	Greenland	52.4	78.8	1.35	0.75	4.770992366	2018-03-07	23	35	0.657142857	duplicate	180	2017-06-29	175	DLG	9	DLG	72	-58	DiskoLyngmarksfjeldGreenland	11.5	2336	3507.4	5405	-0.61731	PopDLG_9	9285	0	5	0.000538503	-0.0146646667180032	0.0264279608055905	0.0809360507103043	0.129390881696398	0.0130040263657281	0.0229200294843354	PopDLG	DLG	orange	V4	-1671790.72329034	-1044650.78579046	-1831266.38955308	-1351927.5832775
PopDQG_10	1e-05	0.126188	1e-05	0.873782	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	70.2	81	1.7	1.03	3.561253561	2018-03-07	23	19	1.210526316	duplicate	182	2017-07-01	175	DQG	10	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6061	6439.5	8980	-0.14901	PopDQG_10	9285	0	25	0.00269251	-0.0141869994786973	0.0236101588617989	0.0650212922226809	0.0826307213556849	0.00324133337768264	0.0136182724009822	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_11	1e-05	1e-05	1e-05	0.99996	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	57.8	119	NA	NA	4.325259516		NA	NA	NA		182	2017-07-01	175	DQG	11	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6123	6430.4	8970	-0.12106	PopDQG_11	9285	0	21	0.00226171	-0.0142836835471804	0.0266197367109255	0.073467499522362	0.0916085844792984	0.00605913171828767	0.0164819189085198	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_12	0.274521	0.077707	1e-05	0.647751	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	52.6	27.8	1.77	1.1	4.752851711	2018-03-08	23	22	1.045454545		182	2017-07-01	175	DQG	12	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	4660	6443.4	8988	-0.70083	PopDQG_12	9285	0	10	0.00107701	-0.0130228337939351	-0.0375792496564719	0.0511091449789996	0.0731215479724026	-0.0335217932277325	0.00731309434541453	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_13	1e-05	1e-05	1e-05	0.99996	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	31.4	101	NA	NA	7.961783439		NA	NA	NA		182	2017-07-01	175	DQG	13	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6184	6424.9	8963	-0.09494	PopDQG_13	9285	0	36	0.00387722	-0.0145115896937029	0.0258465660542718	0.0698248333812846	0.0979531076720424	0.00988087060530081	0.00828737249628198	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_14	1e-05	0.102339	1e-05	0.897631	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	62.8	266	NA	NA	3.98089172		NA	NA	NA		182	2017-07-01	175	DQG	14	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6128	6425	8960	-0.11715	PopDQG_14	9285	0	45	0.00484653	-0.0142424417445981	0.0264996940200273	0.0657118256885408	0.087275423613438	0.00675961913339732	0.0191637747167062	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_1	1e-05	1e-05	1e-05	0.99996	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	62.8	135	NA	NA	3.98089172		NA	NA	NA		182	2017-07-01	175	DQG	1	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6219	6441.2	8986	-0.08731	PopDQG_1	9285	0	17	0.00183091	-0.0147447589814001	0.0263423264516925	0.0707547302282008	0.099493168248164	0.00895584484046689	0.00779978922880729	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_2	1e-05	1e-05	1e-05	0.99996	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	64	48.4	1.56	0.94	3.90625	2018-03-07	25	24	1.041666667	duplicate	182	2017-07-01	175	DQG	2	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6187	6439	8981	-0.09915	PopDQG_2	9285	0	20	0.00215401	-0.0145457539244405	0.026488152027992	0.0704686896316731	0.0980628510597501	0.00988870169358274	0.00681558341121698	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_3	1e-05	0.121609	1e-05	0.878361	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	63.2	236	NA	NA	3.955696203		NA	NA	NA		182	2017-07-01	175	DQG	3	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	5997	6433.5	8975	-0.17175	PopDQG_3	9285	0	26	0.00280022	-0.0136773859995076	0.0240774894911303	0.0662795529726838	0.0837467482449614	0.00441775124081992	0.015479635477685	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_4	1e-05	1e-05	1e-05	0.99996	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	57.2	248	NA	NA	4.370629371		NA	NA	NA		182	2017-07-01	175	DQG	4	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	6237	6427.7	8967	-0.07512	PopDQG_4	9285	0	23	0.00247711	-0.014240917147563	0.0270710980968829	0.0724279315015997	0.0907965246203703	0.00701168240835885	0.0174284587496732	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopDQG_6	1e-05	1e-05	1e-05	0.99996	1e-05	Qeqertarsuaq	69.2541	-53.5176	20			NA	PerMolgaard	7	NA	NA	NA	GREEN	Greenland	39.4	119	NA	NA	6.345177665		NA	NA	NA		182	2017-07-01	175	DQG	6	DQG	71	-47	DiskoQeqertarsuaqGreenland	11.5	7064	6430.7	8969	0.24949	PopDQG_6	9285	0	26	0.00280022	-0.0143800448636042	0.0254858386904684	0.0761184435529761	0.0857603645590944	0.00279309472546055	0.0164713187500754	PopDQG	DQG	orange	V4	-1523234.31496761	-1420438.97842986	-1831643.51926522	-1354474.39540128
PopEUR_1	1e-05	0.360372	1e-05	0.062745	0.576863	Eureka	79.99759444	-85.81643889	NA	707		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	68.2	37.6	1.67	0.93	3.66568915	2018-02-27	22	38	0.578947368		191	July112016	NA	EUR	1	FOS	83	-107	EurekaNunavut	8.5	NA	NA	NA	NA	PopEUR_1	9285	0	39	0.00420032	-0.0136844816278694	0.0136971551930767	-0.0118277238014551	-0.0284449418188649	-0.0038797573813607	-0.0326286656915145	PopEUR	EUR	deepskyblue	V5	-728203.400293505	222634.121812247	-1086539.87058966	-79477.0837313852
PopEUR_22	1e-05	0.347266	1e-05	0.06919	0.583524	Eureka	79.99759444	-85.81643889	NA	707		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	75.2	85	1.71	1.06	3.324468085	2018-02-27	18	26	0.692307692		192	July112017	NA	EUR	22	FOS	83	-107	EurekaNunavut	8.5	NA	NA	NA	NA	PopEUR_22	9285	0	56	0.00603123	-0.013734981247896	0.0145564356806312	-0.0124105127666149	-0.0309151758746582	-0.000894470580925947	-0.0317395471111558	PopEUR	EUR	deepskyblue	V5	-728203.400293505	222634.121812247	-1086539.87058966	-79477.0837313852
PopEUR_34	1e-05	0.317435	1e-05	0.026052	0.656493	Eureka	79.99759444	-85.81643889	NA	707		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	23.6	80.2	NA	NA	10.59322034		NA	NA	NA		192	July112017	NA	EUR	34	FOS	83	-107	EurekaNunavut	8.5	NA	NA	NA	NA	PopEUR_34	9285	0	72	0.00775444	-0.0137146057818679	0.0120660176680586	-0.0200515400329371	-0.0307979368651944	-0.00243146108384287	-0.0411968622678391	PopEUR	EUR	deepskyblue	V5	-728203.400293505	222634.121812247	-1086539.87058966	-79477.0837313852
PopEUR_5	1e-05	0.271317	1e-05	0.038719	0.689944	Eureka	79.99759444	-85.81643889	NA	707		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	74	33.8	1.74	1.09	3.378378378	2018-02-27	21	24	0.875		192	July112017	NA	EUR	5	FOS	83	-107	EurekaNunavut	8.5	NA	NA	NA	NA	PopEUR_5	9285	0	59	0.00635433	-0.0134608184491016	0.0116077637554598	-0.0237715871172059	-0.0254914978407946	0.00131299479860791	-0.0316403051128477	PopEUR	EUR	deepskyblue	V5	-728203.400293505	222634.121812247	-1086539.87058966	-79477.0837313852
PopFOS_2	1e-05	0.292746	1e-05	0.061623	0.645611	Fosheim	80.12105556	-84.80794444	NA	656		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	66.8	71.8	NA	NA	3.74251497		NA	NA	NA		188	July72017	NA	FOS	2	FOS	83	-107	FosheimPeninsula	8.5	3854	4085.1	6855	-0.08343	PopFOS_2	9285	0	85	0.00915455	-0.013383994918181	0.0136722529295561	-0.0189075958767757	-0.0246710289981175	0.000664510463415662	-0.0396934633588861	PopFOS	FOS	deepskyblue	V5	-728203.400293505	222634.121812247	-1071516.42499547	-97365.8323016794
PopFOS_3	1e-05	0.229619	1e-05	0.116632	0.65373	Fosheim	80.12105556	-84.80794444	NA	656		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	54	15.8	1.83	1.72	4.62962963	2018-02-27	21	26	0.807692308		188	July72017	NA	FOS	3	FOS	83	-107	FosheimPeninsula	8.5	3975	3898	6502	0.02957	PopFOS_3	9285	0	857	0.0922994	-0.0113850256013717	0.0101434987281769	-0.017562154452427	-0.0117181775969113	0.000757311180783316	-0.0352956452152888	PopFOS	FOS	deepskyblue	V5	-728203.400293505	222634.121812247	-1071516.42499547	-97365.8323016794
PopFOS_7	1e-05	0.318464	1e-05	0.09066	0.590857	Fosheim	80.12105556	-84.80794444	NA	656		NA	PaulSokoloff	NA	NA	NA	NA	ELL1	Nunavut	70.6	18.6	1.58	0.73	3.541076487	2018-02-27	23	51	0.450980392		188	July72017	NA	FOS	7	FOS	83	-107	FosheimPeninsula	8.5	4084	4060.8	6803	0.00845	PopFOS_7	9285	0	245	0.0263866	-0.0128406937799931	0.0124626116035894	-0.0105578261910974	-0.0241890604230363	-0.00344900122591025	-0.046886479339046	PopFOS	FOS	deepskyblue	V5	-728203.400293505	222634.121812247	-1071516.42499547	-97365.8323016794
