ID_code,Location,Lat,Long,Elevation,Location.description,Notes,Alex.GPS.point,Collector,Avg.Temp,Julyhigh,Julylow,JulyPrecip(mm),GroupName,Group,QubitPCR.Conc,Ext.Qubit.conc.,Ext.260.280,Ext.260.230,Volume.to.pool.1,Leaf_date,Weight.of.sample..mg.,Numb.leaves,Leaf_weight,Sampling.Notes.y,DOY,Date,Flowering.date,Pop,Id,Pop_shift,Lat_shift,Long_shift,LocationName,Ice_time
PopKL4_4,Kluane,60.99209,-138.41077,1213,,,,HaydnThomas,12,,,,YUK,Yukon,40,155,,,6.25,,,,,,NA,,209,KL,4,KL,57,-136,KluanePlateau,12
PopKL5_1,Kluane,60.97682,-138.41019,1472,,,,HaydnThomas,8.1,,,,YUK,Yukon,54.4,42.8,1.8,1.17,4.595588235,2018-02-08,19,20,0.95,,NA,,209,KL,1,KL,57,-136,KluanePlateau,12
PopKL5_7,Kluane,60.97682,-138.41019,1478,,,,HaydnThomas,8.1,,,,YUK,Yukon,32.2,184,,,7.763975155,,,,,,NA,,209,KL,7,KL,57,-136,KluanePlateau,12
PopKUQ_14,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,67,79.6,,,3.731343284,,,,,,246,Sept32017,,KUQ,14,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_20,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,60.8,152,,,4.111842105,,,,,,246,Sept32017,,KUQ,20,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_26,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,63.2,135,,,3.955696203,,,,,,246,Sept32017,,KUQ,26,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_35,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,2.56,163,,,97.65625,,,,,,246,Sept32017,,KUQ,35,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_37,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,47.8,112,,,5.230125523,,,,,,246,Sept32017,,KUQ,37,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_4,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,27.2,244,,,9.191176471,,,,,,246,Sept32017,,KUQ,4,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_58,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,71.4,18,1.65,0.89,3.50140056,2018-02-16,24,44,0.545454545,,247,Sept32018,,KUQ,58,KUQ,66,-121,KugluktukNunavut,10.5
PopKUQ_9,Kugluktuk,67.798439,-115.231717,,1014,,,PaulSokoloff,,,,,NWT,NWT,32.8,104,,,7.62195122,,,,,,246,Sept32017,,KUQ,9,KUQ,66,-121,KugluktukNunavut,10.5
PopLAJ_13,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,61.8,50.2,1.32,0.62,4.045307443,,,,,,204,2017-07-23,,LAJ,13,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_16,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,34.6,179,1.63,1.02,7.225433526,,,,,,205,2017-07-24,,LAJ,16,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_17,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,89.2,210,1.68,1.43,2.802690583,,,,,,205,2017-07-24,,LAJ,17,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_19,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,26.6,98.2,1.6,0.95,9.398496241,,,,,,205,2017-07-24,,LAJ,19,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_20,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,34.8,88,1.62,0.74,7.183908046,,,,,,205,2017-07-24,,LAJ,20,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_21,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,38,156,1.71,0.91,6.578947368,,,,,,205,2017-07-24,,LAJ,21,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_23,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,34.2,148,1.5,0.6,7.30994152,,,,,,205,2017-07-24,,LAJ,23,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_25,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,77.4,95,1.55,0.7,3.22997416,,,,,,205,2017-07-24,,LAJ,25,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_26,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,89.2,47.4,1.37,0.86,2.802690583,,,,,,205,2017-07-24,,LAJ,26,LAJ,69,10,LatnjajaureFieldStation,10
PopLAJ_5,Latnjajaure,68.35,18.5,,,,,MathiusMolan,,,,,EUR,Europe,10.4,79.2,1.64,1.05,24.03846154,,,,,,204,2017-07-23,,LAJ,5,LAJ,69,10,LatnjajaureFieldStation,10
PopLON_11,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,79,57.6,1.52,0.66,3.164556962,,,,,,208,July272017,,LON,11,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_14,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,47.6,95,1.28,0.61,5.25210084,,,,,,208,July272017,,LON,14,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_15,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,85,54.4,1.34,0.7,2.941176471,,,,,,208,July272017,,LON,15,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_17,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,65.2,114,1.18,0.97,3.834355828,,,,,,208,July272017,,LON,17,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_19,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,78.6,50.6,1.38,0.71,3.180661578,,,,,,208,July272017,,LON,19,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_23,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,12.1,96.6,1.33,0.51,20.66115702,,,,,,208,July272017,,LON,23,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_28,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,49.8,47.4,1.49,0.63,5.020080321,,,,,,208,July272017,,LON,28,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_36,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,71.6,135,1.8,1.32,3.491620112,,,,,,208,July272017,,LON,36,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_4,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,45.8,144,1.23,1,5.458515284,,,,,,208,July272017,,LON,4,LON,75,10.6,LongyearbyenSvalbard,13
PopLON_9,Longyearbyen,78.2232,15.6267,,SvalbardB,,,EstherFrei,,,,,SV,Svalbard,42.2,70.2,1.67,0.88,5.924170616,,,,,,208,July272017,,LON,9,LON,75,10.6,LongyearbyenSvalbard,13
PopMAT_1,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,32.4,79,1.78,1.15,7.716049383,,,,,,207,July262017,,MAT,1,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_11,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,69,31,1.8,1.48,3.623188406,,,,,,207,July262017,,MAT,11,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_13,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,59.2,32,1.63,1.21,4.222972973,,,,,,207,July262017,,MAT,13,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_18,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,49.2,16,1.66,0.97,5.081300813,,,,,,207,July262017,,MAT,18,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_2,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,71,40.4,1.85,1.5,3.521126761,2018-01-31,23,25,0.92,"ItkillikIglaciation30,000-60,000years",207,July262017,,MAT,2,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_3,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,65.2,42.6,1.85,1.55,3.834355828,2018-02-01,20,26,0.769230769,"ItkillikIglaciation30,000-60,000years",207,July262017,,MAT,3,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_5,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,74.4,77.4,1.8,1.26,3.360215054,,,,,,207,July262017,,MAT,5,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_7,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,61.4,49.4,1.81,1.45,4.071661238,2018-01-31,21,50,0.42,"ItkillikIglaciation30,000-60,000years",207,July262017,,MAT,7,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_8,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,25,52.2,1.78,1.32,10,2018-01-31,22,50,0.44,"ItkillikIglaciation30,000-60,000years",207,July262017,,MAT,8,MAT,74,-160,ToolikMoistAcidic,12
PopMAT_9,ToolikMoistAcidic,68.63444,-149.6433,753,ToolikLTERMoistAcidicTundra(MAT),"ItkillikIglaciation30,000-60,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,BER,Alaska,76.6,37.8,1.82,1.32,3.263707572,2018-02-01,20,24,0.833333333,"ItkillikIglaciation30,000-60,000years",207,July262017,,MAT,9,MAT,74,-160,ToolikMoistAcidic,12
PopMIL_1,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,80.2,42,1.76,1.16,3.117206983,2018-02-07,18,22,0.818181818,,210,July292017,,MIL,1,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_11,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,64.2,108,,,3.894080997,,,,,,210,July292017,,MIL,11,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_14,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,73.4,38.2,1.75,1.21,3.40599455,2018-02-07,20,28,0.714285714,,210,July292017,,MIL,14,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_17,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,38.6,149,,,6.476683938,,,,,,210,July292017,,MIL,17,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_2,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,55.8,38.4,1.38,0.83,4.480286738,2018-02-07,22,26,0.846153846,,210,July292017,,MIL,2,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_20,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,60.2,226,,,4.15282392,,,,,,210,July292017,,MIL,20,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_25,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,61.2,98.4,,,4.08496732,,,,,,210,July292017,,MIL,25,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_37,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,73,61.4,1.69,1.11,3.424657534,2018-02-07,22,65,0.338461538,,210,July292017,,MIL,37,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_5,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,79,62.2,1.79,1.33,3.164556962,2018-02-07,22,35,0.628571429,Boxonelostsomematerialsohasless,210,July292017,,MIL,5,MIL,65.3975278,-153,12MileMeadow,20
PopMIL_6,12MileMeadow,65.3975278,-145.9730278,962,Coll#1192,,,MichaelMoody,,,,,AK2,Alaska,25.8,169,,,9.689922481,,,,,,210,July292017,,MIL,6,MIL,65.3975278,-153,12MileMeadow,20
PopMNT_12,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,55.6,55,1.77,1.42,4.496402878,2018-02-01,22,32,0.6875,"ItkillikIIglaciation12,000-25,000years",207,July262017,,MNT,12,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_17,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,44.2,200,1.52,0.72,5.656108597,,,,,,207,July262017,,MNT,17,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_18,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,64.8,179,1.56,0.71,3.858024691,,,,,,207,July262017,,MNT,18,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_21,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,76.4,91.2,1.71,1.12,3.272251309,2018-02-01,21,33,0.636363636,"ItkillikIIglaciation12,000-25,000years",207,July262017,,MNT,21,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_22,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,69.4,210,1.91,1.68,3.602305476,,,,,,207,July262017,,MNT,22,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_23,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,73.4,166,1.45,0.75,3.40599455,,,,,,207,July262017,,MNT,23,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_4,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,24,240,1.67,0.91,10.41666667,,,,,,207,July262017,,MNT,4,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_5,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,60.2,149,1.57,1,4.15282392,,,,,,207,July262017,,MNT,5,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_7,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,46.4,58.2,1.76,1.2,5.387931034,2018-02-01,22,40,0.55,"ItkillikIIglaciation12,000-25,000years",207,July262017,,MNT,7,MAT,74,-160,ToolikMoistNon-Acidic,20
PopMNT_9,ToolikMoistNon-Acidic,68.62361,-149.6103,760,ToolikLTERMoistNon-AcidicTundra(MNAT),"ItkillikIIglaciation12,000-25,000years",,"EdRustetter,ErinGleeson,GusShaver",,,,,AK1,Alaska,49,102,1.4,1.06,5.102040816,,,,,,207,July262017,,MNT,9,MAT,74,-160,ToolikMoistNon-Acidic,20
PopPC1_1,PikaCamp,61.21287,-138.27715,1664,,,,HaydnThomas,8.1,,,,YUK,Yukon,2.36,15.4,1.64,0.85,105.9322034,2018-02-08,20,14,1.428571429,,NA,,209,PC,1,PC,58,-142,PikaCamp,13
PopPC1_2,PikaCamp,61.21287,-138.27715,1664,,,,HaydnThomas,8.1,,,,YUK,Yukon,59.2,181,,,4.222972973,,,,,,NA,,209,PC,2,PC,58,-142,PikaCamp,13
PopPC2_1,PikaCamp,61.21557,-138.27988,1629,,,,HaydnThomas,8.1,,,,YUK,Yukon,22.4,242,,,11.16071429,,,,,,NA,,209,PC,1,PC,58,-142,PikaCamp,13
PopPC2_2,PikaCamp,61.21557,-138.27988,1629,,,,HaydnThomas,8.1,,,,YUK,Yukon,64.8,175,,,3.858024691,,,,,,NA,,209,PC,2,PC,58,-142,PikaCamp,13
PopPC3_1,PikaCamp,61.21368,-138.28198,1629,,,,HaydnThomas,8.1,,,,YUK,Yukon,56,124,,,4.464285714,,,,,,NA,,209,PC,1,PC,58,-142,PikaCamp,13
PopPC3_2,PikaCamp,61.21368,-138.28198,1629,,,,HaydnThomas,8.1,,,,YUK,Yukon,72.4,135,,,3.453038674,,,,,,NA,,209,PC,2,PC,58,-142,PikaCamp,13
PopPC4_1,PikaCamp,61.20971,-138.28757,1761,,,,HaydnThomas,6,,,,YUK,Yukon,79.2,32.6,1.75,1.11,3.156565657,2018-02-08,21,22,0.954545455,,NA,,209,PC,1,PC,58,-142,PikaCamp,13
PopPC4_2,PikaCamp,61.20971,-138.28757,1761,,,,HaydnThomas,6,,,,YUK,Yukon,25,90.6,,,10,,,,,,NA,,209,PC,2,PC,58,-142,PikaCamp,13
PopPC5_1,PikaCamp,61.20589,-138.29209,1845,,,,HaydnThomas,6,,,,YUK,Yukon,48.4,26.4,1.5,0.85,5.165289256,2018-02-08,21,15,1.4,,NA,,209,PC,1,PC,58,-142,PikaCamp,13
PopPC5_2,PikaCamp,61.20589,-138.29209,1845,,,,HaydnThomas,6,,,,YUK,Yukon,70.6,246,,,3.541076487,,,,,,NA,,209,PC,2,PC,58,-142,PikaCamp,13
PopPEA_11,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,60.6,50.6,1.75,1.12,4.125412541,2018-02-15,17,25,0.68,,NA,,,PEA,11,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_18,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,87.6,74.2,,,2.853881279,,,,,,NA,,,PEA,18,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_25,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,77.6,96.8,,,3.221649485,,,,,,NA,,,PEA,25,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_26,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,65.4,129,,,3.822629969,,,,,,NA,,,PEA,26,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_27,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,63.2,145,,,3.955696203,,,,,,NA,,,PEA,27,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_28,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,79.2,33.8,1.82,1.59,3.156565657,2018-02-15,22,31,0.709677419,,NA,,,PEA,28,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_30,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,70.8,27.4,1.66,0.98,3.531073446,2018-02-15,22,47,0.468085106,,NA,,,PEA,30,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_34,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,50.4,200,,,4.96031746,,,,,,NA,,,PEA,34,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPEA_36,PearcePoint,69.822253,-122.662478,,1188,,,PaulSokoloff,,,,,NWT,NWT,50.4,113,,,4.96031746,,,,,,NA,,,PEA,36,PEA,69.822253,-122.662478,PearcePoint,9.5
PopPET_1,Petunia,78.683333,16.55,,SvalbardA,NOTNUMBERED,,EstherFrei,,,,,SV,Svalbard,58.8,74.8,1.4,0.91,4.25170068,,,,,,208,July272017,,PET,1,PET,81,1.5,PetuniaSvalbard,13
PopPET_2,Petunia,78.683333,16.55,,SvalbardA,NOTNUMBERED,,EstherFrei,,,,,SV,Svalbard,96.4,63.8,1.34,0.61,2.593360996,,,,,,208,July272017,,PET,2,PET,81,1.5,PetuniaSvalbard,13
PopPET_3,Petunia,78.683333,16.55,,SvalbardA,NOTNUMBERED,,EstherFrei,,,,,SV,Svalbard,65.4,56.6,1.43,0.68,3.822629969,,,,,,208,July272017,,PET,3,PET,81,1.5,PetuniaSvalbard,13
PopPET_4,Petunia,78.683333,16.55,,SvalbardA,NOTNUMBERED,,EstherFrei,,,,,SV,Svalbard,76,72.2,1.31,0.59,3.289473684,,,,,,208,July272017,,PET,4,PET,81,1.5,PetuniaSvalbard,13
PopPET_5,Petunia,78.683333,16.55,,SvalbardA,NOTNUMBERED,,EstherFrei,,,,,SV,Svalbard,13.1,63.6,1.24,0.84,19.08396947,,,,,,208,July272017,,PET,5,PET,81,1.5,PetuniaSvalbard,13
PopPHE_1,PhelixHut,50.6306,-122.6798,1715,other,,,CassandraElphinstone,,,,,CM,BCmer,61.6,83.2,,,4.058441558,,,,,,302,Oct292017,,PHE,1,MER,53,-124,PhelixHut,10.5
PopPHE_2,PhelixHut,50.6306,-122.6798,1715,CabinHill,,,CassandraElphinstone,,,,,CM,BCmer,42.8,193,,,5.841121495,,,,,,302,Oct292017,,PHE,2,MER,53,-124,PhelixHut,10.5
PopPHE_3,PhelixHut,50.6306,-122.6798,1715,CabinHill,,,CassandraElphinstone,,,,,CM,BCmer,66,117,,,3.787878788,,,,,,302,Oct292017,,PHE,3,MER,53,-124,PhelixHut,10.5
PopQHI_21,Qikiqtaruk,69.58250698,-138.893094,36,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,65.2,30,1.69,1.03,3.834355828,2018-02-08,21,26,0.807692308,,211,2017-07-30,209,QHI,21,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_22,Qikiqtaruk,69.58272398,-138.893165,38,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,56.6,129,,,4.416961131,,,,,,211,2017-07-30,209,QHI,22,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_23,Qikiqtaruk,69.58133401,-138.910635,41,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,13.9,83.2,,,17.98561151,,,,,,211,2017-07-30,209,QHI,23,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_24,Qikiqtaruk,69.58172201,-138.91063,42,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,57.6,87,,,4.340277778,,,,,,211,2017-07-30,209,QHI,24,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_31,Qikiqtaruk,69.57765201,-138.913461,50,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,52,97.2,,,4.807692308,,,,,,211,2017-07-30,209,QHI,31,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_32,Qikiqtaruk,69.57772099,-138.913736,50,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,53,168,,,4.716981132,,,,,,211,2017-07-30,209,QHI,32,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_33,Qikiqtaruk,69.57771697,-138.914131,50,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,75.8,21.2,1.68,1.01,3.298153034,2018-02-08,23,19,1.210526316,,211,2017-07-30,209,QHI,33,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_34,Qikiqtaruk,69.57777003,-138.914495,53,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,65,26.2,1.74,1.15,3.846153846,2018-02-08,24,20,1.2,,211,2017-07-30,209,QHI,34,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_37,Qikiqtaruk,69.57784002,-138.915636,52,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,60.8,102,,,4.111842105,,,,,,211,2017-07-30,209,QHI,37,QHI,72,-135,QikiqtarukHerschelIsland,15
PopQHI_38,Qikiqtaruk,69.57789601,-138.915928,53,,,,IslaMyers-SmithandGerganaDaskalova,12.5,,,,AK1,Alaska,27.2,99.8,,,9.191176471,,,,,,211,2017-07-30,209,QHI,38,QHI,72,-135,QikiqtarukHerschelIsland,15
PopSAG_13,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,26.6,146,1.48,0.75,9.398496241,,,,,,206,July252017,,SAG,13,SAG,73,-146,SagwonAlaksa,20
PopSAG_14,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,71.8,52.4,1.59,0.88,3.48189415,2018-02-06,20,42,0.476190476,,206,July252017,,SAG,14,SAG,73,-146,SagwonAlaksa,20
PopSAG_16,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,40.4,146,1.47,0.62,6.188118812,,,,,,206,July252017,,SAG,16,SAG,73,-146,SagwonAlaksa,20
PopSAG_21,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,52.8,50.6,1.46,0.79,4.734848485,2018-02-06,20,27,0.740740741,,206,July252017,,SAG,21,SAG,73,-146,SagwonAlaksa,20
PopSAG_23,Sagwon,69.424382,-148.697605,297,Coll#1191,,,MichaelMoody,,,,,YUK,Yukon,6.16,175,1.33,0.61,40.58441558,,,,,,206,July252017,,SAG,23,SAG,73,-146,SagwonAlaksa,20
